icp;tc;ois;usd_loc;libor;inflation;real
2,5;665,32;1,244;0,771635337;1,73539;2,797727188;0,2
2,485;663,63;1,24;0,77829356;1,73817;2,769303141;0,165
2,475;661,46;1,249;0,786337912;1,73344;2,753353903;0,165
2,475;660,97;1,253;0,789365899;1,73456;2,753353903;0,165
2,485;662,17;1,2625;0,798023083;1,73289;2,741491658;0,165
2,48;662,77;1,27;0,803125746;1,73678;2,746407534;0,14
2,48;665,14;1,27;0,806243794;1,73956;2,740165215;0,17
2,47;663,9;1,284;0,814090409;1,73844;2,741903031;0,16
2,48;662,2;1,3;0,826539885;1,74844;2,749984654;0,21
2,48;663,65;1,298;0,820537278;1,75122;2,770238014;0,18
2,46;665,88;1,305;0,818883536;1,75122;2,790802356;0,14
2,46;665,75;1,3;0,82202389;1,75733;2,779151588;0,13
2,37;667,25;1,296;0,891309397;1,75761;2,5556362;0,29
2,35;666,54;1,292;0,780290676;1,75094;2,899194554;0,31
2,32;666,44;1,283;0,842497827;1,75233;2,668540284;0,18
2,345;663,19;1,2745;0,760635751;1,74594;2,925448254;0,195
2,35;660,67;1,2785;0,837930298;1,73789;2,651643424;0,21
2,37;657,41;1,27;0,759044599;1,73983;2,911006946;0,25
2,39;659,72;1,2685;0,759494052;1,73289;2,894256987;0,3
2,39;655,5;1,262;0,763652013;1,73344;2,864657257;0,29
2,42;653,69;1,273;0,756394551;1,73344;2,917351953;0,31
2,44;651,76;1,268;0,761786366;1,73789;2,892732949;0,28
2,42;651,27;1,262;0,753891219;1,73567;2,905479579;0,23
2,42;651,69;1,271;0,761275306;1,73567;2,89781706;0,25
2,43;650,3;1,284;0,780457437;1,739;2,860983694;0,27
2,44;647,67;1,265;0,784652425;1,73622;2,799097065;0,23
2,408;649,33;1,268;0,774353974;1,72956;2,832144152;0,178
2,35;653,93;1,2625;0,849458188;1,729;2,56971153;0,11
2,335;651,34;1,265;0,774807501;1,72733;2,820148807;0,015
2,32;652,71;1,262;0,779801806;1,72567;2,79275519;0
2,31;651,33;1,265;0,788200348;1,72567;2,769565574;-0,03
2,29;649,09;1,257;0,797914389;1,72567;2,718546276;-0,04
2,315;650,29;1,264;0,809626256;1,72289;2,689800318;0,025
2,32;650,95;1,267;0,835638019;1,73233;2,626570427;0,03
2,41;648,46;1,272;0,799514008;1,73011;2,752547044;-0,08
2,4;648,14;1,266;0,8015454;1,72789;2,729113959;-0,14
2,385;648,19;1,259;0,809317176;1,72844;2,68881722;-0,155
2,408;646,8;1,238;0,797207169;1,72456;2,678105973;-0,122
2,4;648,04;1,257;0,806821655;1,71789;2,676412707;-0,11
2,4;649,24;1,273;0,821847828;1,72789;2,676412707;-0,11
2,38;645,38;1,2625;0,823417059;1,73622;2,662050447;-0,11
2,38;645,93;1,256;0,822568779;1,73289;2,64599131;-0,13
2,38;646,45;1,258;0,830795427;1,72622;2,613862196;-0,15
2,36;642,61;1,25;0,82585713;1,72733;2,614450396;-0,17
2,35;640,98;1,259;0,846277874;1,72733;2,569733342;-0,16
2,36;640,81;1,249;0,841609395;1,72789;2,564294819;-0,13
2,37;638,42;1,259;0,839468503;1,72344;2,584743741;-0,13
2,373;634,9;1,255;0,832532835;1,72789;2,604704415;-0,047
2,353;628,3;1,248;0,840998621;1,72789;2,564102564;-0,077
2,32;625,22;1,2355;0,814195316;1,714;2,600907864;-0,25
2,38;630,28;1,244;0,821379345;1,71178;2,592534536;-0,16
2,38;626,9;1,244;0,832651706;1,71344;2,559917123;-0,14
2,313;624,34;1,253;0,844672597;1,71178;2,539280128;-0,227
2,31;624,55;1,249;0,85338952;1,71289;2,506943853;-0,22
2,28;621,84;1,228;0,84936938;1,71456;2,478874008;-0,2
2,41;618,52;1,242;0,861525833;1,70789;2,462142514;-0,09
2,46;614,33;1,228;0,862557729;1,709;2,43305686;-0,04
2,46;620,35;1,23;0,934654059;1,69511;2,23075616;-0,01
2,438;622,74;1,26;0,95932482;1,699;2,231506947;0,008
2,465;622,3;1,264;0,968424256;1,70956;2,231340062;0,145
2,47;627,4;1,277;0,965771673;1,71233;2,264143246;0,14
2,478;624,4;1,294;0,9898579;1,71956;2,247909159;0,148
2,485;625,53;1,306;1,000476155;1,73206;2,260993776;0,165
2,485;624,95;1,316;1,012659258;1,73983;2,260993776;0,165
2,485;625,4;1,324;1,021421087;1,74428;2,260993776;0,165
2,465;620,54;1,347;1,050580468;1,74733;2,240336254;0,185
2,46;625,02;1,359;1,086252366;1,76761;2,211440054;0,17
2,47;624,34;1,353;1,094251529;1,77539;2,195201567;0,18
2,495;629,41;1,349;1,088485974;1,77483;2,199610953;0,225
2,52;635,38;1,36;1,106337776;1,77567;2,182797381;0,27
2,54;637,54;1,3735;1,114931997;1,78539;2,199446398;0,3
2,53;636,68;1,359;1,118463456;1,78678;2,171044577;0,36
2,56;639,11;1,377;1,124368405;1,78233;2,182797381;0,37
2,56;638,79;1,379;1,108313349;1,79067;2,228010637;0,34
2,58;633,38;1,3795;1,091419543;1,79872;2,273492587;0,38
2,59;631,63;1,388;1,121638044;1,79789;2,224845468;0,41
2,58;628,59;1,402;1,277067335;1,80011;1,976210769;0,49
2,53;632,61;1,414;1,057232755;1,80456;2,413515688;0,78
2,53;633,4;1,419;1,063581651;1,809;2,413515688;0,78
2,5;629,24;1,416;1,085754516;1,80678;2,356334182;0,86
2,46;627,03;1,42;1,123786936;1,80956;2,286532365;0,82
2,51;624,43;1,421;1,119665633;1,80844;2,295143446;0,88
2,485;623,6;1,414;1,156391472;1,81289;2,21674625;0,865
2,46;619,41;1,4425;1,201790435;1,80956;2,172001227;0,86
2,445;623,28;1,4495;1,248128791;1,82122;2,115052876;0,845
2,45;626,74;1,451;1,314410057;1,83456;2,02520252;0,87
2,425;625,25;1,4365;1,326508116;1,82789;1,97945565;0,885
2,43;629,04;1,4565;1,308780435;1,83122;2,037906328;0,87
2,36;631,98;1,4525;1,260274269;1,83511;2,115013645;0,75
2,375;632,29;1,463;1,255175277;1,83456;2,138315923;0,695
2,42;629,83;1,4675;1,244296764;1,84456;2,175439075;0,77
2,42;632,98;1,478;1,256931238;1,84289;2,167017047;0,79
2,42;635,65;1,469;1,252666847;1,84789;2,167017047;0,79
2,43;638,82;1,465;1,240814781;1,84233;2,175194469;0,72
2,4;635,34;1,479;1,247494275;1,84844;2,191467179;0,71
2,4;635,3;1,487;1,259331103;1,85594;2,191467179;0,71
2,39;629,89;1,483;1,253912523;1,86317;2,203567681;0,65
2,415;634,51;1,491;1,267447223;1,86289;2,191467179;0,605
2,405;633,3;1,49;1,248855098;1,86428;2,224259006;0,565
2,43;634,45;1,493;1,218195839;1,86844;2,289928131;0,51
2,485;632,51;1,498;1,247178502;1,87317;2,249885366;0,175
2,5;630,78;1,4975;1,179822707;1,88178;2,388465262;0,2
2,51;630,92;1,511;1,178306079;1,8815;2,412740247;0,22
2,505;630,28;1,5215;1,167006945;1,88428;2,456653777;0,215
2,52;631,93;1,52;1,156195965;1,89261;2,488131153;0,2
2,52;633,34;1,517;1,142623558;1,88622;2,504233104;0,18
2,535;630,58;1,537;1,166556654;1,90067;2,504233104;0,145
2,568;626,85;1,535;1,205869588;1,90622;2,426504266;0,138
2,54;637,42;1,553;1,225543474;1,90844;2,418361635;0,12
2,538;635,3;1,5629;1,24514558;1,92733;2,419174195;0,108
2,55;633,68;1,549;1,233864366;1,934;2,427954062;0,17
2,54;635,19;1,552;1,223274729;1,93011;2,448780024;0,2
2,52;634,23;1,5595;1,220194107;1,93606;2,474430545;0,21
2,515;638,16;1,5627;1,209522912;1,94294;2,510272693;0,235
2,53;641,57;1,5662;1,185988433;1,93798;2,559269712;0,33
2,49;643,62;1,582;1,183928421;1,94481;2,598712359;0,3
2,463;648,73;1,598;1,187519428;1,95169;2,62631545;0,263
2,44;647,27;1,5867;1,18179067;1,96044;2,632132938;0,25
2,47;648,45;1,5997;1,204433048;1,98169;2,632034632;0,3
2,47;653,81;1,6038;1,214067728;1,9895;2,628156589;0,22
2,47;654,4;1,5995;1,299254604;1,98825;2,447715686;0,23
2,515;655,75;1,6044;1,196294083;1,99731;2,678675928;0,255
2,515;655,58;1,6115;1,209673627;2,01075;2,678675928;0,255
2,53;655,76;1,6267;1,264303669;2,01356;2,590720989;0,28
2,538;653,92;1,63;1,274253308;2,02825;2,594497875;0,278
2,55;646,63;1,6096;1,259064319;2,03856;2,606114815;0,34
2,555;638,53;1,631;1,27253823;2,04263;2,618019208;0,205
2,56;636,21;1,6415;1,266170609;2,04763;2,654606433;0,23
2,545;621,42;1,64;1,291542699;2,05825;2,613564386;0,215
2,548;620,18;1,651;1,31696652;2,06888;2,593627725;0,198
2,55;620,58;1,6489;1,327908558;2,08366;2,587337021;0,22
2,55;621,06;1,659;1,337538995;2,09091;2,593434438;0,22
2,55;622,64;1,669;1,350925432;2,10216;2,597112288;0,21
2,55;622,64;1,669;1,350925432;2,10216;2,597112288;0,21
2,55;618,32;1,6711;1,36139925;2,10216;2,580374256;0,17
2,55;616,94;1,6685;1,37777626;2,11063;2,555992767;0,23
2,54;614,91;1,6748;1,395803944;2,10634;2,527359411;0,25
2,54;615,43;1,673;1,386015341;2,10697;2,543233617;0,28
2,54;615,43;1,672;1,38518688;2,10697;2,543233617;0,28
2,525;606,67;1,69;1,436078239;2,10933;2,482293515;0,295
2,5;606,95;1,7039;1,465602689;2,11782;2,462163535;0,24
2,475;605,28;1,719;1,48689442;2,13834;2,472136831;0,265
2,5;605,78;1,7222;1,479721552;2,14953;2,501768363;0,3
2,498;605,31;1,7166;1,50840443;2,15075;2,447604487;0,288
2,51;607,89;1,725;1,515296056;2,14633;2,443363616;0,27
2,528;609,32;1,726;1,526185868;2,15552;2,437728981;0,288
2,518;606,22;1,7324;1,533910736;2,16406;2,444091078;0,328
2,51;603,18;1,7534;1,570140592;2,17313;2,426767489;0,28
2,488;602,76;1,756;1,575939783;2,18869;2,438760466;0,288
2,49;607,3;1,761;1,585438375;2,19563;2,438760466;0,29
2,475;605,92;1,778;1,632004001;2,21438;2,412474257;0,265
2,47;605,37;1,7665;1,616103889;2,2275;2,434793195;0,29
2,47;608,21;1,7806;1,634998805;2,2275;2,425865076;0,29
2,475;606,08;1,783;1,648579469;2,22781;2,409459359;0,225
2,46;609,22;1,7743;1,630247911;2,22469;2,421268225;0,15
2,48;602,97;1,784;1,660222657;2,23063;2,396933871;0,17
2,47;598,82;1,7917;1,700447181;2,24063;2,360871197;0,16
2,48;601,68;1,806;1,736042097;2,24594;2,336445439;0,18
2,49;603,79;1,805;1,741650104;2,26406;2,346411768;0,2
2,51;607,33;1,813;1,75016342;2,26313;2,344383754;0,23
2,5;601,41;1,8238;1,763439708;2,26671;2,344296593;0,22
2,478;597,03;1,83;1,78361355;2,29278;2,352408346;0,218
2,61;602,98;1,826;1,796537782;2,29051;2,328073087;0,32
2,65;601,19;1,7674;1,738008217;2,29309;2,331868875;0,37
2,67;599,55;1,813;1,777758871;2,27825;2,323412538;0,38
2,66;594,97;1,813;1,839002263;2,28588;2,253559185;0,3
2,68;602,79;1,806;1,716282151;2,29809;2,418221583;0,1
2,68;603,76;1,8002;1,76739716;2,31349;2,356428307;0,13
2,65;599,25;1,8105;1,83557767;2,31906;2,287376993;0,17
2,63;597,36;1,8193;1,841166166;2,32688;2,299245371;0,12
2,63;595,02;1,86;1,929213;2,33844;2,254545455;0,14
2,643;593,25;1,871;1,994164686;2,38125;2,23417794;0,193
2,638;593,35;1,8643;2,009385168;2,39063;2,218017521;0,208
2,64;594,7;1,873;2,021638179;2,39813;2,221810776;0,21
2,64;595,17;1,8725;2,029637245;2,40844;2,221975336;0,24
2,63;594,93;1,89;2,040886909;2,42563;2,246298254;0,23
2,64;594,31;1,894;2,057937156;2,44969;2,254545455;0,25
2,62;591,38;1,896;2,071926628;2,45969;2,250838508;0,25
2,61;587,19;1,8931;2,084391806;2,46938;2,242756503;0,21
2,62;591,1;1,907;2,098446381;2,48125;2,254879511;0,25
2,64;594,31;1,924;2,162304166;2,50219;2,226427547;0,3
2,66;595,16;1,9035;2,113124314;2,5075;2,258753174;0,32
2,665;599,16;1,9178;2,119820854;2,49669;2,258753174;0,355
2,71;598,57;1,9209;2,14719994;2,49794;2,234674497;0,45
2,7;599,48;1,9277;2,174553402;2,512;2,226839955;0,47
2,7;602,69;1,931;2,199934968;2,51856;2,210674148;0,46
2,705;606,16;1,9286;2,281447446;2,53263;2,140934794;0,605
2,72;602,7;1,935;2,317630183;2,5445;2,124414644;0,6
2,72;603,93;1,9418;2,26506817;2,56263;2,196894116;0,55
2,715;602,55;1,9404;2,239366931;2,57763;2,23350322;0,575
2,71;601,2;1,941;2,263345109;2,59013;2,22124426;0,56
2,7;605,66;1,9485;2,286108287;2,60138;2,217212963;0,52
2,7;608,21;1,9568;2,328852631;2,6145;2,196812942;0,49
2,705;609,24;1,9639;2,349926814;2,63325;2,200681163;0,475
2,715;610,65;1,9805;2,390483977;2,65138;2,196650612;0,495
2,695;605,79;1,9719;2,388951785;2,67638;2,209150371;0,435
2,67;607,79;1,963;2,382452602;2,677;2,205689631;0,42
2,665;607,79;1,952;2,359878043;2,66638;2,205526585;0,425
2,663;604,97;1,9731;2,401301232;2,672;2,195527629;0,383
2,65;604,38;1,953;2,356722748;2,67138;2,21375431;0,38
2,65;604,32;1,961;2,342962741;2,6595;2,225933605;0,36
2,643;604,67;1,969;2,338172288;2,66263;2,242229324;0,343
2,643;603,9;1,968;2,336984796;2,66263;2,242229324;0,343
2,65;605,36;1,966;2,338816315;2,66263;2,238196538;0,33
2,65;603,55;1,974;2,313069438;2,67;2,278608637;0,33
2,65;603,52;1,9838;2,334508771;2,68094;2,27818753;0,33
2,64;603,43;1,997;2,347298904;2,70031;2,297329522;0,32
2,62;605,08;1,9706;2,106927323;2,70825;2,533014495;0,4
2,62;603,85;1,9837;2,09496857;2,70356;2,559967748;0,35
2,63;601,06;2;2,099527756;2,70419;2,575998334;0,38
2,625;597,88;2,0015;2,111837988;2,7095;2,567935741;0,345
2,635;596,8;2,026;2,120218955;2,71719;2,596442659;0,365
2,618;594,54;2,0301;2,127863028;2,73094;2,605469065;0,348
2,62;596,49;2,041;2,148850268;2,74406;2,606336302;0,37
2,64;596,39;2,052;2,145638916;2,74606;2,626217803;0,41
2,618;594,68;2,071;2,168353723;2,7475;2,62414404;0,348
2,625;595,46;2,067;2,151558366;2,75844;2,650030588;0,395
2,63;596,05;2,0805;2,144233033;2,76031;2,678265312;0,36
2,64;602,76;2,096;2,147329271;2,76875;2,70256643;0,37
2,643;598,71;2,0938;2,125879042;2,76875;2,726970179;0,373
2,66;604,21;2,1031;2,173257204;2,77188;2,682398023;0,36
2,645;603,03;2,107;2,183965994;2,76993;2,67231382;0,355
2,635;607,94;2,1054;2,212271802;2,78031;2,645997056;0,355
2,64;613,66;2,1091;2,204612804;2,77004;2,650030588;0,37
2,64;613,98;2,1187;2,211401579;2,76598;2,650030588;0,37
2,655;619,07;2,1171;2,185398355;2,77685;2,690067521;0,395
2,67;619,62;2,112;2,154210784;2,77273;2,718399613;0,37
2,67;621,7;2,126;2,174790848;2,77666;2,714366379;0,36
2,69;629,49;2,1322;2,167684946;2,77666;2,731206148;0,35
2,765;634,88;2,138;2,172552147;2,77094;2,726871126;0,225
2,77;633,29;2,149;2,152035724;2,77094;2,767031231;0,21
2,76;624,3;2,156;2,169131453;2,76813;2,751372339;0,18
2,75;619,82;2,159;2,167070014;2,76579;2,755490395;0,18
2,78;624,99;2,168;2,163338182;2,75748;2,763422145;0,23
2,79;632;2,179;2,177790892;2,75386;2,755388941;0,25
2,78;630,17;2,1831;2,165745952;2,76148;2,783607644;0,19
2,815;632,28;2,186;2,157225046;2,76648;2,80338173;0,215
2,815;636,75;2,1769;2,116787416;2,76482;2,843335431;0,185
2,815;636,49;2,184;2,124006283;2,76523;2,843335431;0,185
2,8;624,89;2,1835;2,113479116;2,76402;2,85559371;0,15
2,775;624,14;2,135;2,059261822;2,75409;2,855383462;0,125
2,77;625,87;2,139;2,044804835;2,73742;2,863520899;0,11
2,758;623,6;2,112;2,000576512;2,73137;2,883495536;0,108
2,76;624,56;2,115;2,020226603;2,73137;2,859504741;0,12
2,75;629,93;2,0206;1,895951408;2,7075;2,885503541;0,08
2,76;627,99;2,091;1,958224412;2,7;2,883070993;0,1
2,785;632,03;2,1041;1,98256251;2,71813;2,884760155;0,045
2,83;631,2;2,1416;2,009985387;2,72413;2,902507076;0,11
2,85;631,18;2,162;2,012893466;2,74011;2,943085623;0,1
2,85;632,34;2,1533;1,987331161;2,73888;2,96761326;0,1
2,853;628,85;2,173;2,023181971;2,74088;2,943844066;0,103
2,855;631,59;2,162;2,018187833;2,75375;2,949976906;0,115
2,85;630,8;2,164;2,006363523;2,74025;2,955546656;0,07
2,855;632,27;2,186;2,045087629;2,75794;2,947969933;0,065
2,86;636,58;2,1976;2,055235527;2,76469;2,956197801;0,11
2,845;632,47;2,206;2,042583771;2,76688;2,988243305;0,085
2,84;635,78;2,2127;2,038974472;2,77188;3,008050842;0,08
2,815;633,88;2,2112;2,051779721;2,77219;2,987585102;0,005
2,83;637,15;2,2127;2,047152177;2,77188;2,99603466;-0,01
2,83;639,64;2,2025;2,022707251;2,7625;3,008050842;0
2,808;638,88;2,2325;2,074251984;2,7725;2,984018478;-0,002
2,81;640,28;2,227;2,053422426;2,77031;3,0044867;0,02
2,838;636,85;2,2233;2,068967518;2,77688;2,984018478;0,038
2,83;639,94;2,218;2,064367657;2,76594;2,971784072;0,03
2,83;640,92;2,217;2,072753943;2,77094;2,963773872;0,04
2,84;645,66;2,2023;2,033880529;2,76281;2,991589908;0,06
2,82;649,88;2,2064;2,024353108;2,76313;3,011613937;-0,01
2,825;653,9;2,2181;2,022326398;2,76406;3,031637966;0,025
2,825;657,88;2,225;2,034121841;2,77156;3,031637966;0,025
2,835;649,97;2,221;2,026261787;2,77313;3,039647577;0,065
2,833;652,31;2,229;2,019587462;2,77344;3,061020073;0,113
2,878;656,51;2,24;2,018784921;2,784;3,089066068;0,138
2,875;656,8;2,2357;2,019996005;2,77375;3,069943138;0,095
2,87;651,79;2,2517;2,036357012;2,77594;3,069493247;0,14
2,87;647,03;2,2549;2,027310237;2,78094;3,093133696;0,11
2,865;653,16;2,258;2,004665077;2,77844;3,129558944;0,095
2,855;647,64;2,264;2,017612434;2,78531;3,125447551;0,085
2,85;650,74;2,262;2,016966357;2,78688;3,125447551;0,08
2,85;650,13;2,282;2,035435052;2,78775;3,125447551;0,08
2,85;653,46;2,293;2,043426826;2,79575;3,137207885;0,08
2,845;653,3;2,2959;2,055001141;2,80088;3,129214999;0,035
2,863;662,8;2,2898;2,054642496;2,80744;3,128756522;0,043
2,85;659,85;2,294;2,044785394;2,80163;3,143087406;0,03
2,86;663,47;2,3115;2,044443817;2,79919;3,164835165;-0,01
2,86;654,57;2,3105;2,063015211;2,808;3,144855145;-0,03
2,88;649,25;2,324;2,093505196;2,80775;3,116883117;-0,05
2,875;647,12;2,3355;2,132779668;2,81663;3,084350186;-0,035
2,89;642,78;2,335;2,136075493;2,82138;3,084124284;-0,02
2,898;638,38;2,336;2,145228214;2,82125;3,072139345;-0,022
2,92;636,67;2,334;2,158435235;2,82781;3,057820978;-0,01
2,925;641,57;2,34;2,162972084;2,83213;3,06392498;0,015
2,943;644,67;2,339;2,158783093;2,82775;3,063812789;-0,007
2,93;642,82;2,331;2,162395139;2,82738;3,047834626;-0,03
2,925;646,72;2,335;2,165722754;2,82688;3,047834626;-0,025
2,93;642,53;2,349;2,192371141;2,82431;3,026086262;-0,02
2,915;645,4;2,346;2,193113355;2,82775;3,02487853;-0,055
2,915;647,64;2,3385;2,177382452;2,8275;3,036723633;-0,095
2,91;654,9;2,318;2,140785207;2,8155;3,04856787;-0,09
2,913;661,16;2,3245;2,149040483;2,803;3,031852378;-0,107
2,9;665,01;2,343;2,16911354;2,8135;3,039043544;-0,1
2,9;667,69;2,336;2,163693802;2,81488;3,039043544;-0,1
2,89;665,93;2,343;2,185531488;2,81663;3,019569439;-0,1
2,885;670,3;2,34;2,179760857;2,813;3,019789983;-0,125
2,915;669;2,329;2,149819362;2,813;3,047454645;-0,095
2,915;663,35;2,334;2,122511493;2,80775;3,087516143;-0,115
2,915;662,67;2,338;2,088761199;2,808;3,143061065;-0,125
2,913;667,84;2,36;2,103421565;2,812;3,155011868;-0,097
2,92;660,75;2,358;2,094242907;2,82;3,175161763;-0,08
2,92;657,96;2,372;2,110837551;2,82;3,168903261;-0,1
2,925;662,51;2,388;2,10840602;2,82813;3,203165982;-0,105
2,915;666,24;2,397;2,11991918;2,833;3,203282967;-0,065
2,885;678,32;2,389;2,101811138;2,84238;3,230759272;-0,085
2,878;682,8;2,383;2,089661884;2,84;3,238667486;-0,092
2,855;684,72;2,383;2,068634776;2,83888;3,270297454;-0,115
2,875;692,91;2,395;2,042405914;2,84288;3,333665239;-0,035
3,01;687,9;2,401;2,048211248;2,84394;3,333786955;-0,02
3,077;689,28;2,398;1,969985001;2,84906;3,468069998;0,117
3,065;690,49;2,427;2,20709902;2,8455;3,129007099;0,065
3,05;696,7;2,43;2,211675428;2,86263;3,145213267;0,01
3,09;696,64;2,454;2,169697544;2,8685;3,244368792;0,09
3,105;689,5;2,456;2,165678035;2,86456;3,24857123;0,075
3,11;680,93;2,4665;2,182972082;2,87344;3,246646999;0,01
3,132;687,35;2,475;2,210454158;2,88019;3,22488943;0,102
3,132;686,37;2,471;2,206307036;2,87944;3,22488943;0,102
3,132;683,99;2,488;2,22153229;2,8795;3,22488943;0,102
3,132;679,78;2,491;2,230104624;2,88713;3,22488943;0,102
3,155;669,28;2,495;2,238282433;2,89663;3,228856083;0,125
3,15;664,11;2,489;2,258504652;2,90825;3,205056161;0,12
3,192;670,25;2,49;2,251541807;2,90888;3,216956122;0,142
3,202;667,7;2,497;2,232913745;2,91188;3,256267456;0,122
3,195;662,98;2,496;2,219262158;2,9145;3,277932701;0,085
3,175;660,05;2,504;2,248881193;2,91738;3,248335013;-0,005
3,16;656,83;2,5;2,237645922;2,91863;3,260826446;-0,02
3,155;656,71;2,512;2,253433118;2,9255;3,261182212;-0,005
3,18;658,45;2,5135;2,315938485;2,92475;3,174246282;0,06
3,213;660,96;2,542;2,401054961;2,92725;3,09908337;0,113
3,227;675,6;2,551;2,403612355;2,95688;3,138193588;0,067
3,225;677,33;2,556;2,407834721;2,95831;3,140348586;0,055
3,207;681,66;2,553;2,266540238;2,95788;3,331715675;0,157
3,19;682,26;2,556;2,319329899;2,962;3,264249731;0,1
3,195;685,8;2,532;2,345785122;2,96913;3,204827709;0,055
3,2;680,54;2,538;2,353938463;2,95425;3,185251704;0,03
3,22;679,53;2,545;2,397545853;2,96338;3,145634145;0,12
3,22;676,61;2,546;2,401264073;2,96681;3,145634145;0,12
3,23;669,42;2,549;2,416000219;2,96713;3,13046924;0,12
3,23;671,28;2,563;2,4529802;2,96575;3,098768286;0,16
3,22;677,14;2,567;2,492018327;3,00056;3,090843047;0,12
3,21;680,68;2,579;2,583690946;3,02038;3,014896202;0,2
3,22;683,13;2,583;2,600213701;3,031;3,010934446;0,18
3,205;684,16;2,5645;2,598049343;3,03438;2,995196197;0,195
3,19;688,82;2,536;2,59380881;3,03938;2,971640643;0,24
3,2;687,7;2,557;2,650863635;3,05175;2,9436915;0,33
3,2;687,64;2,542;2,639630715;3,05675;2,9436915;0,32
3,21;690,27;2,549;2,643776342;3,06375;2,953918085;0,32
3,222;693,63;2,565;2,629526912;3,07088;2,995522565;0,352
3,2;696,8;2,578;2,61634358;3,08375;3,038556389;0,27
3,2;688,48;2,566;2,614619761;3,09613;3,038556389;0,27
3,2;685,98;2,592;2,648576472;3,10488;3,038556389;0,27
3,205;679,61;2,595;2,668752513;3,11688;3,030743225;0,355
3,21;679,47;2,612;2,668752081;3,11638;3,050108932;0,39
3,23;676,25;2,629;2,693663391;3,12513;3,050108932;0,45
3,26;676,43;2,638;2,528257754;3,14075;3,277078252;0,28
3,247;684,71;2,627;2,533821781;3,14413;3,259751563;0,277
3,25;687,3;2,626;2,559561361;3,13475;3,216118834;0,25
3,25;692,07;2,6047;2,579407148;3,13206;3,162771991;0,33
3,25;682,94;2,5931;2,601817893;3,12963;3,119143571;0,31
3,245;676,13;2,588;2,598855363;3,11838;3,105354594;0,365
3,253;670,95;2,556;2,588282631;3,12363;3,084670191;0,383
3,262;668,28;2,5522;2,591787174;3,10738;3,059917618;0,412
3,247;671,58;2,5668;2,631157764;3,09713;3,021374618;0,477
3,235;667,48;2,568;2,626455144;3,11038;3,041154485;0,495
3,25;668,62;2,571;2,638001745;3,1095;3,030522825;0,57
3,24;675,55;2,563;2,651374485;3,12075;3,016730491;0,53
3,24;676,8;2,576;2,665051974;3,12838;3,023846048;0,59
3,245;675,35;2,582;2,697896996;3,13075;2,996258386;0,615
3,24;675,33;2,571;2,708635276;3,13413;2,974873842;0,66
3,227;669,5;2,569;2,728756977;3,11869;2,936104122;0,687
3,22;672,63;2,5602;2,731666452;3,12025;2,924392194;0,64
3,27;668,79;2,579;2,797377797;3,13819;2,893206637;0,68
3,27;667,67;2,5618;2,781077849;3,13294;2,885919103;0,71
3,205;672,85;2,567;2,776619589;3,12575;2,889772975;0,615
3,16;678,52;2,532;2,756573477;3,11194;2,858415401;0,65
3,145;675,07;2,505;2,596296726;3,10056;2,991531254;0,655
3,177;680,24;2,501;2,615902321;3,084;2,948536702;0,687
3,185;682,76;2,5254;2,64155635;3,0895;2,953646361;0,675
3,185;677,7;2,548;2,679725185;3,10125;2,948804245;0,785
3,19;681,77;2,546;2,677296718;3,11238;2,959746458;0,73
3,16;685,1;2,534;2,709323094;3,09769;2,897235282;0,74
3,147;686,41;2,5021;2,688195702;3,10388;2,889007724;0,777
3,14;688,72;2,474;2,749016593;3,06131;2,755051009;0,77
3,14;687,88;2,505;2,849769325;3,05275;2,683423772;0,78
3,117;691,1;2,517;2,90472697;3,06544;2,656260833;0,797
3,117;692,4;2,4962;2,878917939;3,07313;2,664593875;0,837
3,115;688,85;2,454;2,832387405;3,04788;2,640704272;0,815
3,115;689,22;2,454;2,832387405;3,04788;2,640704272;0,815
3,12;693,49;2,4777;2,845218455;3,04788;2,65418364;0,85
3,11;697,74;2,4518;2,739620359;3,03238;2,713802757;0,84
3,115;693,6;2,44;2,725039965;3,01313;2,697955734;0,775
3,115;694;2,442;2,720313157;3,00544;2,697955734;0,775
3,115;694;2,442;2,720313157;3,00544;2,697955734;0,775
3,125;697,46;2,43;2,666792517;3,002;2,735443404;0,825
3,115;695,46;2,351;2,565573386;3,005;2,753674885;0,835
3,14;682,29;2,416;2,610703385;2,96488;2,743762513;0,83
3,165;679,95;2,439;2,588038693;2,99475;2,822289818;0,745
3,17;680,18;2,473;2,599829088;3,01613;2,868992244;0,72
3,17;676,98;2,4513;2,576413044;3,039;2,891423298;0,72
3,19;675,73;2,466;2,597623794;3,019;2,866024718;0,73
3,19;674,58;2,456;2,586918193;3,01869;2,865920793;0,73
3,19;673,15;2,45;2,586885491;3,01088;2,851558766;0,7
3,195;674,74;2,449;2,636964526;3,00838;2,793940741;0,725
3,19;671,14;2,4434;2,643248113;3,03013;2,801030901;0,73
3,185;671,06;2,4562;2,680070016;3,01188;2,760293429;0,725
3,205;669,53;2,483;2,744897891;3,03013;2,741017367;0,695
3,215;672,45;2,477;2,760770187;3,03988;2,727421064;0,725
3,21;671,96;2,461;2,744635176;3,03713;2,723267922;0,72
3,21;672,71;2,464;2,769230699;3,035;2,700475624;0,71
3,185;670,85;2,458;2,74068367;3,02913;2,716694969;0,685
3,185;667,24;2,478;2,713399703;3,0315;2,768503657;0,665
3,18;672,45;2,4651;2,683996921;3,03;2,78288434;0,66
