NombreIndice;Fecha;Valor
TABCLP1M;12-09-2020;0,0024
TABCLP3M;12-09-2020;0,0025
TABCLP6M;12-09-2020;0,0033
TABCLP1Y;12-09-2020;0,0052
Euribor3M;12-09-2020;-0,00484
Euribor6M;12-09-2020;-0,00455
Eonia;12-09-2020;-0,00468
Libor1M;13-09-2020;0,0015238
Libor3M;13-09-2020;0,0025038
Libor6M;13-09-2020;0,0028188
Libor1Y;13-09-2020;0,0041388
ICP_CLP;13-09-2020;0,005002
ICP_CLF;13-09-2020;-0,006981
TABCLF6M;13-09-2020;0,0009
TABCLF1Y;13-09-2020;0,0009
TABCLP1M;13-09-2020;0,0024
TABCLP3M;13-09-2020;0,0025
TABCLP6M;13-09-2020;0,0033
TABCLP1Y;13-09-2020;0,0052
Euribor3M;13-09-2020;-0,00484
Euribor6M;13-09-2020;-0,00455
Eonia;13-09-2020;-0,00468
Libor1M;14-09-2020;0,0015213
Libor3M;14-09-2020;0,0023725
Libor6M;14-09-2020;0,002745
Libor1Y;14-09-2020;0,0040263
ICP_CLP;14-09-2020;0,004939
ICP_CLF;14-09-2020;-0,006981
TABCLF6M;14-09-2020;0,0009
TABCLF1Y;14-09-2020;0,0009
TABCLP1M;14-09-2020;0,0021
TABCLP3M;14-09-2020;0,0025
TABCLP6M;14-09-2020;0,0029
TABCLP1Y;14-09-2020;0,0052
Euribor3M;14-09-2020;-0,00484
Euribor6M;14-09-2020;-0,0046
Eonia;14-09-2020;-0,0047
Libor1M;15-09-2020;0,001505
Libor3M;15-09-2020;0,0024613
Libor6M;15-09-2020;0,0027325
Libor1Y;15-09-2020;0,0038575
ICP_CLP;15-09-2020;0,004939
ICP_CLF;15-09-2020;-0,006981
TABCLF6M;15-09-2020;0,0009
TABCLF1Y;15-09-2020;0,0009
TABCLP1M;15-09-2020;0,0024
TABCLP3M;15-09-2020;0,0025
TABCLP6M;15-09-2020;0,0028
TABCLP1Y;15-09-2020;0,0052
Euribor3M;15-09-2020;-0,00485
Euribor6M;15-09-2020;-0,00458
Eonia;15-09-2020;-0,00466
Libor1M;16-09-2020;0,0015
Libor3M;16-09-2020;0,0023325
Libor6M;16-09-2020;0,0027038
Libor1Y;16-09-2020;0,00378
ICP_CLP;16-09-2020;0,004939
ICP_CLF;16-09-2020;-0,007314
TABCLF6M;16-09-2020;0,0008
TABCLF1Y;16-09-2020;0,0008
TABCLP1M;16-09-2020;0,0025
TABCLP3M;16-09-2020;0,0025
TABCLP6M;16-09-2020;0,0025
TABCLP1Y;16-09-2020;0,0051
Euribor3M;16-09-2020;-0,00487
Euribor6M;16-09-2020;-0,00462
Eonia;16-09-2020;-0,00471
TABCLP6M;26-06-2020;0,0036
TABCLP6M;27-06-2020;0,0036
TABCLP6M;28-06-2020;0,0036
TABCLP6M;29-06-2020;0,0036
Libor1M;17-09-2020;0,0015625
Libor3M;17-09-2020;0,0022738
Libor6M;17-09-2020;0,0027563
Libor1Y;17-09-2020;0,0037625
ICP_CLP;17-09-2020;0,004939
ICP_CLF;17-09-2020;-0,007314
TABCLF6M;17-09-2020;0,0008
TABCLF1Y;17-09-2020;0,0008
TABCLP1M;17-09-2020;0,0025
TABCLP3M;17-09-2020;0,0025
TABCLP6M;17-09-2020;0,0025
TABCLP1Y;17-09-2020;0,005
Euribor3M;17-09-2020;-0,00487
Euribor6M;17-09-2020;-0,00462
Eonia;17-09-2020;-0,00471
Libor1M;18-09-2020;0,0015575
Libor3M;18-09-2020;0,0022538
Libor6M;18-09-2020;0,0027525
Libor1Y;18-09-2020;0,0037388
ICP_CLP;18-09-2020;0,004986
ICP_CLF;18-09-2020;-0,006982
TABCLF6M;18-09-2020;0,0008
TABCLF1Y;18-09-2020;0,0008
TABCLP1M;18-09-2020;0,0025
TABCLP3M;18-09-2020;0,0025
TABCLP6M;18-09-2020;0,0025
TABCLP1Y;18-09-2020;0,005
Euribor3M;18-09-2020;-0,00504
Euribor6M;18-09-2020;-0,00468
Eonia;18-09-2020;-0,00467
Libor1M;19-09-2020;0,0015575
Libor3M;19-09-2020;0,0022538
Libor6M;19-09-2020;0,0027525
Libor1Y;19-09-2020;0,0037388
ICP_CLP;19-09-2020;0,004986
ICP_CLF;19-09-2020;-0,006982
TABCLF6M;19-09-2020;0,0008
TABCLF1Y;19-09-2020;0,0008
TABCLP1M;19-09-2020;0,0025
TABCLP3M;19-09-2020;0,0025
TABCLP6M;19-09-2020;0,0025
TABCLP1Y;19-09-2020;0,005
Euribor3M;19-09-2020;-0,00504
Euribor6M;19-09-2020;-0,00468
Eonia;19-09-2020;-0,00467
Libor1M;20-09-2020;0,0015575
Libor3M;20-09-2020;0,0022538
Libor6M;20-09-2020;0,0027525
Libor1Y;20-09-2020;0,0037388
ICP_CLP;20-09-2020;0,004986
ICP_CLF;20-09-2020;-0,006982
TABCLF6M;20-09-2020;0,0008
TABCLF1Y;20-09-2020;0,0008
TABCLP1M;20-09-2020;0,0025
TABCLP3M;20-09-2020;0,0025
TABCLP6M;20-09-2020;0,0025
TABCLP1Y;20-09-2020;0,005
Euribor3M;20-09-2020;-0,00504
Euribor6M;20-09-2020;-0,00468
Eonia;20-09-2020;-0,00467
Libor1M;21-09-2020;0,0015188
Libor3M;21-09-2020;0,0022325
Libor6M;21-09-2020;0,0027288
Libor1Y;21-09-2020;0,003785
ICP_CLP;21-09-2020;0,004938
ICP_CLF;21-09-2020;-0,006982
TABCLF6M;21-09-2020;0,0008
TABCLF1Y;21-09-2020;0,0008
TABCLP1M;21-09-2020;0,0025
TABCLP3M;21-09-2020;0,0025
TABCLP6M;21-09-2020;0,0025
TABCLP1Y;21-09-2020;0,005
Euribor3M;21-09-2020;-0,00508
Euribor6M;21-09-2020;-0,0047
Eonia;21-09-2020;-0,00467
Libor1M;22-09-2020;0,0015113
Libor3M;22-09-2020;0,002225
Libor6M;22-09-2020;0,0027475
Libor1Y;22-09-2020;0,003765
ICP_CLP;22-09-2020;0,004938
ICP_CLF;22-09-2020;-0,006982
TABCLF6M;22-09-2020;0,0008
TABCLF1Y;22-09-2020;0,0008
TABCLP1M;22-09-2020;0,0025
TABCLP3M;22-09-2020;0,0025
TABCLP6M;22-09-2020;0,0025
TABCLP1Y;22-09-2020;0,005
Euribor3M;22-09-2020;-0,00508
Euribor6M;22-09-2020;-0,00473
Eonia;22-09-2020;-0,00467
Libor1M;23-09-2020;0,0014813
Libor3M;23-09-2020;0,00225
Libor6M;23-09-2020;0,0027163
Libor1Y;23-09-2020;0,0037175
ICP_CLP;23-09-2020;0,003039
ICP_CLF;23-09-2020;-0,008977
TABCLF6M;23-09-2020;0,0008
TABCLF1Y;23-09-2020;0,0008
TABCLP1M;23-09-2020;0,0024
TABCLP3M;23-09-2020;0,0024
TABCLP6M;23-09-2020;0,0025
TABCLP1Y;23-09-2020;0,005
Euribor3M;23-09-2020;-0,00498
Euribor6M;23-09-2020;-0,00468
Eonia;23-09-2020;-0,00466
Libor1M;24-09-2020;0,0014475
Libor3M;24-09-2020;0,0023325
Libor6M;24-09-2020;0,002735
Libor1Y;24-09-2020;0,0037213
ICP_CLP;24-09-2020;0,003039
ICP_CLF;24-09-2020;-0,008978
TABCLF6M;24-09-2020;0,0008
TABCLF1Y;24-09-2020;0,0008
TABCLP1M;24-09-2020;0,0025
TABCLP3M;24-09-2020;0,0025
TABCLP6M;24-09-2020;0,0025
TABCLP1Y;24-09-2020;0,005
Euribor3M;24-09-2020;-0,00493
Euribor6M;24-09-2020;-0,00472
Eonia;24-09-2020;-0,00468
Libor1M;25-09-2020;0,0014613
Libor3M;25-09-2020;0,0021788
Libor6M;25-09-2020;0,0027125
Libor1Y;25-09-2020;0,0036925
ICP_CLP;25-09-2020;0,002975
ICP_CLF;25-09-2020;-0,009089
TABCLF6M;25-09-2020;0,0008
TABCLF1Y;25-09-2020;0,0008
TABCLP1M;25-09-2020;0,0025
TABCLP3M;25-09-2020;0,0025
TABCLP6M;25-09-2020;0,0029
TABCLP1Y;25-09-2020;0,005
Euribor3M;25-09-2020;-0,00498
Euribor6M;25-09-2020;-0,00468
Eonia;25-09-2020;-0,00469
Libor1M;26-09-2020;0,0014613
Libor3M;26-09-2020;0,0021788
Libor6M;26-09-2020;0,0027125
Libor1Y;26-09-2020;0,0036925
ICP_CLP;26-09-2020;0,002975
ICP_CLF;26-09-2020;-0,009089
TABCLF6M;26-09-2020;0,0008
TABCLF1Y;26-09-2020;0,0008
TABCLP1M;26-09-2020;0,0025
TABCLP3M;26-09-2020;0,0025
TABCLP6M;26-09-2020;0,0029
TABCLP1Y;26-09-2020;0,005
Euribor3M;26-09-2020;-0,00498
Euribor6M;26-09-2020;-0,00468
Eonia;26-09-2020;-0,00469
Libor1M;27-09-2020;0,0014613
Libor3M;27-09-2020;0,0021788
Libor6M;27-09-2020;0,0027125
Libor1Y;27-09-2020;0,0036925
ICP_CLP;27-09-2020;0,002975
ICP_CLF;27-09-2020;-0,009089
TABCLF6M;27-09-2020;0,0008
TABCLF1Y;27-09-2020;0,0008
TABCLP1M;27-09-2020;0,0025
TABCLP3M;27-09-2020;0,0025
TABCLP6M;27-09-2020;0,0029
TABCLP1Y;27-09-2020;0,005
Euribor3M;27-09-2020;-0,00498
Euribor6M;27-09-2020;-0,00468
Eonia;27-09-2020;-0,00469
Libor1M;28-09-2020;0,0014663
Libor3M;28-09-2020;0,0022038
Libor6M;28-09-2020;0,0026925
Libor1Y;28-09-2020;0,003655
ICP_CLP;28-09-2020;0,003039
ICP_CLF;28-09-2020;-0,008646
TABCLF6M;28-09-2020;0,0008
TABCLF1Y;28-09-2020;0,0008
TABCLP1M;28-09-2020;0,0025
TABCLP3M;28-09-2020;0,0025
TABCLP6M;28-09-2020;0,0028
TABCLP1Y;28-09-2020;0,005
Euribor3M;28-09-2020;-0,00493
Euribor6M;28-09-2020;-0,0047
Eonia;28-09-2020;-0,0047
Libor1M;29-09-2020;0,00149
Libor3M;29-09-2020;0,0022513
Libor6M;29-09-2020;0,0026513
Libor1Y;29-09-2020;0,0035925
ICP_CLP;29-09-2020;0,004938
ICP_CLF;29-09-2020;-0,007316
TABCLF6M;29-09-2020;0,0008
TABCLF1Y;29-09-2020;0,0008
TABCLP1M;29-09-2020;0,0025
TABCLP3M;29-09-2020;0,0025
TABCLP6M;29-09-2020;0,0025
TABCLP1Y;29-09-2020;0,005
Euribor3M;29-09-2020;-0,00494
Euribor6M;29-09-2020;-0,00474
Eonia;29-09-2020;-0,00471
Libor1M;30-09-2020;0,0014825
Libor3M;30-09-2020;0,0023388
Libor6M;30-09-2020;0,0025975
Libor1Y;30-09-2020;0,0036013
ICP_CLP;30-09-2020;0,004938
ICP_CLF;30-09-2020;-0,006984
TABCLF6M;30-09-2020;0,0007
TABCLF1Y;30-09-2020;0,0007
TABCLP1M;30-09-2020;0,0025
TABCLP3M;30-09-2020;0,0025
TABCLP6M;30-09-2020;0,0026
TABCLP1Y;30-09-2020;0,005
Euribor3M;30-09-2020;-0,00498
Euribor6M;30-09-2020;-0,0048
Eonia;30-09-2020;-0,00485
Libor1M;01-10-2020;0,001395
Libor3M;01-10-2020;0,00234
Libor6M;01-10-2020;0,002505
Libor1Y;01-10-2020;0,0035988
ICP_CLP;01-10-2020;0,004938
ICP_CLF;01-10-2020;-0,006984
TABCLF6M;01-10-2020;0,0007
TABCLF1Y;01-10-2020;0,0007
TABCLP1M;01-10-2020;0,0025
TABCLP3M;01-10-2020;0,0025
TABCLP6M;01-10-2020;0,0026
TABCLP1Y;01-10-2020;0,005
Euribor3M;01-10-2020;-0,00498
Euribor6M;01-10-2020;-0,00481
Eonia;01-10-2020;-0,00473
Libor1M;02-10-2020;0,0014
Libor3M;02-10-2020;0,002335
Libor6M;02-10-2020;0,0024475
Libor1Y;02-10-2020;0,003575
ICP_CLP;02-10-2020;0,005001
ICP_CLF;02-10-2020;-0,006984
TABCLF6M;02-10-2020;0,0007
TABCLF1Y;02-10-2020;0,0007
TABCLP1M;02-10-2020;0,0025
TABCLP3M;02-10-2020;0,0025
TABCLP6M;02-10-2020;0,0026
TABCLP1Y;02-10-2020;0,005
Euribor3M;02-10-2020;-0,00505
Euribor6M;02-10-2020;-0,00473
Eonia;02-10-2020;-0,0047
Libor1M;03-10-2020;0,0014
Libor3M;03-10-2020;0,002335
Libor6M;03-10-2020;0,0024475
Libor1Y;03-10-2020;0,003575
ICP_CLP;03-10-2020;0,005001
ICP_CLF;03-10-2020;-0,006984
TABCLF6M;03-10-2020;0,0007
TABCLF1Y;03-10-2020;0,0007
TABCLP1M;03-10-2020;0,0025
TABCLP3M;03-10-2020;0,0025
TABCLP6M;03-10-2020;0,0026
TABCLP1Y;03-10-2020;0,005
Euribor3M;03-10-2020;-0,00505
Euribor6M;03-10-2020;-0,00473
Eonia;03-10-2020;-0,0047
Libor1M;04-10-2020;0,0014
Libor3M;04-10-2020;0,002335
Libor6M;04-10-2020;0,0024475
Libor1Y;04-10-2020;0,003575
ICP_CLP;04-10-2020;0,005001
ICP_CLF;04-10-2020;-0,006984
TABCLF6M;04-10-2020;0,0007
TABCLF1Y;04-10-2020;0,0007
TABCLP1M;04-10-2020;0,0025
TABCLP3M;04-10-2020;0,0025
TABCLP6M;04-10-2020;0,0026
TABCLP1Y;04-10-2020;0,005
Euribor3M;04-10-2020;-0,00505
Euribor6M;04-10-2020;-0,00473
Eonia;04-10-2020;-0,0047
Libor1M;05-10-2020;0,0014275
Libor3M;05-10-2020;0,0022025
Libor6M;05-10-2020;0,0023375
Libor1Y;05-10-2020;0,0034875
ICP_CLP;05-10-2020;0,004937
ICP_CLF;05-10-2020;-0,006984
TABCLF6M;05-10-2020;0,0007
TABCLF1Y;05-10-2020;0,0007
TABCLP1M;05-10-2020;0,0025
TABCLP3M;05-10-2020;0,0025
TABCLP6M;05-10-2020;0,0029
TABCLP1Y;05-10-2020;0,005
Euribor3M;05-10-2020;-0,00509
Euribor6M;05-10-2020;-0,00488
Eonia;05-10-2020;-0,0047
Libor1M;06-10-2020;0,0013963
Libor3M;06-10-2020;0,0022975
Libor6M;06-10-2020;0,0023925
Libor1Y;06-10-2020;0,0034388
ICP_CLP;06-10-2020;0,004937
ICP_CLF;06-10-2020;-0,006984
TABCLF6M;06-10-2020;0,0007
TABCLF1Y;06-10-2020;0,0007
TABCLP1M;06-10-2020;0,0025
TABCLP3M;06-10-2020;0,0025
TABCLP6M;06-10-2020;0,0032
TABCLP1Y;06-10-2020;0,005
Euribor3M;06-10-2020;-0,00505
Euribor6M;06-10-2020;-0,00479
Eonia;06-10-2020;-0,00471
Libor1M;07-10-2020;0,00147
Libor3M;07-10-2020;0,002295
Libor6M;07-10-2020;0,0025013
Libor1Y;07-10-2020;0,0034788
ICP_CLP;07-10-2020;0,004937
ICP_CLF;07-10-2020;-0,007317
TABCLF6M;07-10-2020;0,0007
TABCLF1Y;07-10-2020;0,0007
TABCLP1M;07-10-2020;0,0025
TABCLP3M;07-10-2020;0,0025
TABCLP6M;07-10-2020;0,0032
TABCLP1Y;07-10-2020;0,005
Euribor3M;07-10-2020;-0,00508
Euribor6M;07-10-2020;-0,00488
Eonia;07-10-2020;-0,0047
Libor1M;08-10-2020;0,0014688
Libor3M;08-10-2020;0,002205
Libor6M;08-10-2020;0,0024638
Libor1Y;08-10-2020;0,003495
ICP_CLP;08-10-2020;0,003038
ICP_CLF;08-10-2020;-0,00898
TABCLF6M;08-10-2020;0,0007
TABCLF1Y;08-10-2020;0,0007
TABCLP1M;08-10-2020;0,0025
TABCLP3M;08-10-2020;0,0025
TABCLP6M;08-10-2020;0,0032
TABCLP1Y;08-10-2020;0,005
Euribor3M;08-10-2020;-0,00506
Euribor6M;08-10-2020;-0,00486
Eonia;08-10-2020;-0,00468
Libor1M;09-10-2020;0,0014525
Libor3M;09-10-2020;0,0022413
Libor6M;09-10-2020;0,0024575
Libor1Y;09-10-2020;0,0034763
ICP_CLP;09-10-2020;0,003038
ICP_CLF;09-10-2020;-0,00898
TABCLF6M;09-10-2020;0,0007
TABCLF1Y;09-10-2020;0,0007
TABCLP1M;09-10-2020;0,0025
TABCLP3M;09-10-2020;0,0025
TABCLP6M;09-10-2020;0,0032
TABCLP1Y;09-10-2020;0,005
Euribor3M;09-10-2020;-0,00506
Euribor6M;09-10-2020;-0,00486
Eonia;09-10-2020;-0,00468
Libor1M;10-10-2020;0,0014525
Libor3M;10-10-2020;0,0022413
Libor6M;10-10-2020;0,0024575
Libor1Y;10-10-2020;0,0034763
ICP_CLP;10-10-2020;0,004985
ICP_CLF;10-10-2020;-0,064444
TABCLF6M;10-10-2020;0,0007
TABCLF1Y;10-10-2020;0,0007
TABCLP1M;10-10-2020;0,0025
TABCLP3M;10-10-2020;0,0025
TABCLP6M;10-10-2020;0,0036
TABCLP1Y;10-10-2020;0,0051
Euribor3M;10-10-2020;-0,00509
Euribor6M;10-10-2020;-0,00486
Eonia;10-10-2020;-0,00468
Libor1M;11-10-2020;0,0014525
Libor3M;11-10-2020;0,0022413
Libor6M;11-10-2020;0,0024575
Libor1Y;11-10-2020;0,0034763
ICP_CLP;11-10-2020;0,004985
ICP_CLF;11-10-2020;-0,064444
TABCLF6M;11-10-2020;0,0007
TABCLF1Y;11-10-2020;0,0007
TABCLP1M;11-10-2020;0,0025
TABCLP3M;11-10-2020;0,0025
TABCLP6M;11-10-2020;0,0036
TABCLP1Y;11-10-2020;0,0051
Euribor3M;11-10-2020;-0,00509
Euribor6M;11-10-2020;-0,00486
Eonia;11-10-2020;-0,00468
Libor1M;12-10-2020;0,0014425
Libor3M;12-10-2020;0,0022888
Libor6M;12-10-2020;0,0024288
Libor1Y;12-10-2020;0,0034763
ICP_CLP;12-10-2020;0,004985
ICP_CLF;12-10-2020;-0,064444
TABCLF6M;12-10-2020;0,0007
TABCLF1Y;12-10-2020;0,0007
TABCLP1M;12-10-2020;0,0025
TABCLP3M;12-10-2020;0,0025
TABCLP6M;12-10-2020;0,0036
TABCLP1Y;12-10-2020;0,0051
Euribor3M;12-10-2020;-0,00511
Euribor6M;12-10-2020;-0,00485
Eonia;12-10-2020;-0,00471
Libor1M;13-10-2020;0,0014838
Libor3M;13-10-2020;0,0023688
Libor6M;13-10-2020;0,002545
Libor1Y;13-10-2020;0,003455
ICP_CLP;13-10-2020;0,004937
ICP_CLF;13-10-2020;-0,064574
TABCLF6M;13-10-2020;0,0007
TABCLF1Y;13-10-2020;0,0007
TABCLP1M;13-10-2020;0,0025
TABCLP3M;13-10-2020;0,0025
TABCLP6M;13-10-2020;0,0035
TABCLP1Y;13-10-2020;0,0051
Euribor3M;13-10-2020;-0,00508
Euribor6M;13-10-2020;-0,00483
Eonia;13-10-2020;-0,0047
Libor1M;14-10-2020;0,0014575
Libor3M;14-10-2020;0,0023013
Libor6M;14-10-2020;0,0025325
Libor1Y;14-10-2020;0,00344
ICP_CLP;14-10-2020;0,004937
ICP_CLF;14-10-2020;-0,064585
TABCLF6M;14-10-2020;0,0007
TABCLF1Y;14-10-2020;0,0007
TABCLP1M;14-10-2020;0,0024
TABCLP3M;14-10-2020;0,0025
TABCLP6M;14-10-2020;0,0035
TABCLP1Y;14-10-2020;0,0051
Euribor3M;14-10-2020;-0,00511
Euribor6M;14-10-2020;-0,00493
Eonia;14-10-2020;-0,00471
Libor1M;15-10-2020;0,0014725
Libor3M;15-10-2020;0,0021775
Libor6M;15-10-2020;0,0025325
Libor1Y;15-10-2020;0,0034775
ICP_CLP;15-10-2020;0,004937
ICP_CLF;15-10-2020;-0,064597
TABCLF6M;15-10-2020;0,0007
TABCLF1Y;15-10-2020;0,0007
TABCLP1M;15-10-2020;0,0025
TABCLP3M;15-10-2020;0,0025
TABCLP6M;15-10-2020;0,0035
TABCLP1Y;15-10-2020;0,005
Euribor3M;15-10-2020;-0,00507
Euribor6M;15-10-2020;-0,00497
Eonia;15-10-2020;-0,00471
Libor1M;16-10-2020;0,0015138
Libor3M;16-10-2020;0,0021838
Libor6M;16-10-2020;0,002575
Libor1Y;16-10-2020;0,00335
ICP_CLP;16-10-2020;0,005
ICP_CLF;16-10-2020;-0,064387
TABCLF6M;16-10-2020;0,0007
TABCLF1Y;16-10-2020;0,0007
TABCLP1M;16-10-2020;0,0025
TABCLP3M;16-10-2020;0,0025
TABCLP6M;16-10-2020;0,0035
TABCLP1Y;16-10-2020;0,005
Euribor3M;16-10-2020;-0,00509
Euribor6M;16-10-2020;-0,00498
Eonia;16-10-2020;-0,00468
Libor1M;17-10-2020;0,0015138
Libor3M;17-10-2020;0,0021838
Libor6M;17-10-2020;0,002575
Libor1Y;17-10-2020;0,00335
ICP_CLP;17-10-2020;0,005
ICP_CLF;17-10-2020;-0,064387
TABCLF6M;17-10-2020;0,0007
TABCLF1Y;17-10-2020;0,0007
TABCLP1M;17-10-2020;0,0025
TABCLP3M;17-10-2020;0,0025
TABCLP6M;17-10-2020;0,0035
TABCLP1Y;17-10-2020;0,005
Euribor3M;17-10-2020;-0,00509
Euribor6M;17-10-2020;-0,00498
Eonia;17-10-2020;-0,00468
Libor1M;18-10-2020;0,0015138
Libor3M;18-10-2020;0,0021838
Libor6M;18-10-2020;0,002575
Libor1Y;18-10-2020;0,00335
ICP_CLP;18-10-2020;0,005
ICP_CLF;18-10-2020;-0,064387
TABCLF6M;18-10-2020;0,0007
TABCLF1Y;18-10-2020;0,0007
TABCLP1M;18-10-2020;0,0025
TABCLP3M;18-10-2020;0,0025
TABCLP6M;18-10-2020;0,0035
TABCLP1Y;18-10-2020;0,005
Euribor3M;18-10-2020;-0,00509
Euribor6M;18-10-2020;-0,00498
Eonia;18-10-2020;-0,00468
Libor1M;19-10-2020;0,0014338
Libor3M;19-10-2020;0,0020863
Libor6M;19-10-2020;0,0025425
Libor1Y;19-10-2020;0,0033975
ICP_CLP;19-10-2020;0,004937
ICP_CLF;19-10-2020;-0,064643
TABCLF6M;19-10-2020;0,0007
TABCLF1Y;19-10-2020;0,0007
TABCLP1M;19-10-2020;0,0025
TABCLP3M;19-10-2020;0,0025
TABCLP6M;19-10-2020;0,0032
TABCLP1Y;19-10-2020;0,0051
Euribor3M;19-10-2020;-0,00509
Euribor6M;19-10-2020;-0,00497
Eonia;19-10-2020;-0,00468
Libor1M;20-10-2020;0,0014575
Libor3M;20-10-2020;0,0021575
Libor6M;20-10-2020;0,0025188
Libor1Y;20-10-2020;0,0033713
ICP_CLP;20-10-2020;0,004936
ICP_CLF;20-10-2020;-0,064322
TABCLF6M;20-10-2020;0,0007
TABCLF1Y;20-10-2020;0,0007
TABCLP1M;20-10-2020;0,0022
TABCLP3M;20-10-2020;0,0025
TABCLP6M;20-10-2020;0,0034
TABCLP1Y;20-10-2020;0,005
Euribor3M;20-10-2020;-0,00507
Euribor6M;20-10-2020;-0,00498
Eonia;20-10-2020;-0,00468
Libor1M;21-10-2020;0,0014788
Libor3M;21-10-2020;0,0020913
Libor6M;21-10-2020;0,00246
Libor1Y;21-10-2020;0,0033488
ICP_CLP;21-10-2020;0,004936
ICP_CLF;21-10-2020;-0,064666
TABCLF6M;21-10-2020;0,0008
TABCLF1Y;21-10-2020;0,0008
TABCLP1M;21-10-2020;0,0022
TABCLP3M;21-10-2020;0,0025
TABCLP6M;21-10-2020;0,0032
TABCLP1Y;21-10-2020;0,005
Euribor3M;21-10-2020;-0,00507
Euribor6M;21-10-2020;-0,00498
Eonia;21-10-2020;-0,00467
Libor1M;22-10-2020;0,0014925
Libor3M;22-10-2020;0,0021475
Libor6M;22-10-2020;0,00246
Libor1Y;22-10-2020;0,0033513
ICP_CLP;22-10-2020;0,004936
ICP_CLF;22-10-2020;-0,064345
TABCLF6M;22-10-2020;0,0008
TABCLF1Y;22-10-2020;0,0008
TABCLP1M;22-10-2020;0,0025
TABCLP3M;22-10-2020;0,0025
TABCLP6M;22-10-2020;0,0035
TABCLP1Y;22-10-2020;0,005
Euribor3M;22-10-2020;-0,00511
Euribor6M;22-10-2020;-0,00498
Eonia;22-10-2020;-0,00469
Libor1M;23-10-2020;0,0015625
Libor3M;23-10-2020;0,002165
Libor6M;23-10-2020;0,0024938
Libor1Y;23-10-2020;0,0033663
ICP_CLP;23-10-2020;0,002974
ICP_CLF;23-10-2020;-0,066579
TABCLF6M;23-10-2020;0,0008
TABCLF1Y;23-10-2020;0,0008
TABCLP1M;23-10-2020;0,0025
TABCLP3M;23-10-2020;0,0025
TABCLP6M;23-10-2020;0,0033
TABCLP1Y;23-10-2020;0,005
Euribor3M;23-10-2020;-0,00512
Euribor6M;23-10-2020;-0,00496
Eonia;23-10-2020;-0,00468
Libor1M;24-10-2020;0,0015625
Libor3M;24-10-2020;0,002165
Libor6M;24-10-2020;0,0024938
Libor1Y;24-10-2020;0,0033663
ICP_CLP;24-10-2020;0,002974
ICP_CLF;24-10-2020;-0,066579
TABCLF6M;24-10-2020;0,0008
TABCLF1Y;24-10-2020;0,0008
TABCLP1M;24-10-2020;0,0025
TABCLP3M;24-10-2020;0,0025
TABCLP6M;24-10-2020;0,0033
TABCLP1Y;24-10-2020;0,005
Euribor3M;24-10-2020;-0,00512
Euribor6M;24-10-2020;-0,00496
Eonia;24-10-2020;-0,00468
Libor1M;25-10-2020;0,0015625
Libor3M;25-10-2020;0,002165
Libor6M;25-10-2020;0,0024938
Libor1Y;25-10-2020;0,0033663
ICP_CLP;25-10-2020;0,002974
ICP_CLF;25-10-2020;-0,066579
TABCLF6M;25-10-2020;0,0008
TABCLF1Y;25-10-2020;0,0008
TABCLP1M;25-10-2020;0,0025
TABCLP3M;25-10-2020;0,0025
TABCLP6M;25-10-2020;0,0033
TABCLP1Y;25-10-2020;0,005
Euribor3M;25-10-2020;-0,00512
Euribor6M;25-10-2020;-0,00496
Eonia;25-10-2020;-0,00468
Libor1M;26-10-2020;0,001515
Libor3M;26-10-2020;0,0022225
Libor6M;26-10-2020;0,0024625
Libor1Y;26-10-2020;0,00332
ICP_CLP;26-10-2020;0,004936
ICP_CLF;26-10-2020;-0,064392
TABCLF6M;26-10-2020;0,0008
TABCLF1Y;26-10-2020;0,0008
TABCLP1M;26-10-2020;0,0025
TABCLP3M;26-10-2020;0,0025
TABCLP6M;26-10-2020;0,0034
TABCLP1Y;26-10-2020;0,005
Euribor3M;26-10-2020;-0,00509
Euribor6M;26-10-2020;-0,00496
Eonia;26-10-2020;-0,00467
Libor1M;27-10-2020;0,0014463
Libor3M;27-10-2020;0,0021325
Libor6M;27-10-2020;0,002465
Libor1Y;27-10-2020;0,0033175
ICP_CLP;27-10-2020;0,004936
ICP_CLF;27-10-2020;-0,064403
TABCLF6M;27-10-2020;0,0008
TABCLF1Y;27-10-2020;0,0008
TABCLP1M;27-10-2020;0,0025
TABCLP3M;27-10-2020;0,0025
TABCLP6M;27-10-2020;0,0035
TABCLP1Y;27-10-2020;0,0049
Euribor3M;27-10-2020;-0,0051
Euribor6M;27-10-2020;-0,00507
Eonia;27-10-2020;-0,00469
Libor1M;28-10-2020;0,0014775
Libor3M;28-10-2020;0,0021438
Libor6M;28-10-2020;0,0024413
Libor1Y;28-10-2020;0,0032763
ICP_CLP;28-10-2020;0,003038
ICP_CLF;28-10-2020;-0,066417
TABCLF6M;28-10-2020;0,0008
TABCLF1Y;28-10-2020;0,0008
TABCLP1M;28-10-2020;0,0025
TABCLP3M;28-10-2020;0,0025
TABCLP6M;28-10-2020;0,0035
TABCLP1Y;28-10-2020;0,005
Euribor3M;28-10-2020;-0,00512
Euribor6M;28-10-2020;-0,00505
Eonia;28-10-2020;-0,0047
Libor1M;29-10-2020;0,0014913
Libor3M;29-10-2020;0,0021438
Libor6M;29-10-2020;0,0024288
Libor1Y;29-10-2020;0,00331
ICP_CLP;29-10-2020;0,004936
ICP_CLF;29-10-2020;-0,064761
TABCLF6M;29-10-2020;0,0008
